index,Date,Country,Status,AQI
1824,2022-08-02,Uganda,Unhealthy for Sensitive Groups,114.0
1825,2022-08-02,Ukraine,Moderate,62.0
1826,2022-08-02,United Arab Emirates,Unhealthy for Sensitive Groups,127.0
1827,2022-08-02,United Kingdom of Great Britain and Northern Ireland,Moderate,50.0
1828,2022-08-02,United States of America,Moderate,81.0
1829,2022-08-02,Uzbekistan,Moderate,90.0
1830,2022-08-02,Vatican,Moderate,59.0
1831,2022-08-02,Venezuela,Good,20.0
1832,2022-08-02,Vietnam,Moderate,90.0
1833,2022-08-02,Zambia,Good,25.0
1834,2022-08-03,Albania,Good,21.0
1835,2022-08-03,Algeria,Moderate,65.0
1836,2022-08-03,Andorra,Good,43.0
1837,2022-08-03,Angola,Unhealthy for Sensitive Groups,116.0
1838,2022-08-03,Argentina,Good,31.0
1839,2022-08-03,Armenia,Moderate,50.0
1840,2022-08-03,Australia,Good,42.0
1841,2022-08-03,Austria,Good,27.0
1842,2022-08-03,Azerbaijan,Good,25.0
1843,2022-08-03,Bahrain,Unhealthy for Sensitive Groups,134.0
1844,2022-08-03,Bangladesh,Unhealthy for Sensitive Groups,141.0
1845,2022-08-03,Belarus,Good,40.0
1846,2022-08-03,Belgium,Good,35.0
1847,2022-08-03,Belize,Good,35.0
1848,2022-08-03,Bermuda,Good,15.0
1849,2022-08-03,Bolivia,Moderate,51.0
1850,2022-08-03,Bosnia and Herzegovina,Moderate,68.0
1851,2022-08-03,Brazil,Moderate,82.0
1852,2022-08-03,Brunei,Good,10.0
1853,2022-08-03,Bulgaria,Good,27.0
1854,2022-08-03,Burkina Faso,Moderate,79.0
1855,2022-08-03,Cambodia,Good,15.0
1856,2022-08-03,Canada,Moderate,61.0
1857,2022-08-03,Cape Verde,Good,34.0
1858,2022-08-03,Cayman Islands,Good,23.0
1859,2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111.0
1860,2022-08-03,Chad,Unhealthy,165.0
1861,2022-08-03,Chile,Unhealthy for Sensitive Groups,118.0
1862,2022-08-03,China,Unhealthy,155.0
1863,2022-08-03,Colombia,Moderate,70.0
1864,2022-08-03,Costa Rica,Good,14.0
1865,2022-08-03,Croatia,Good,34.0
1866,2022-08-03,Cyprus,Moderate,72.0
1867,2022-08-03,Czech Republic,Moderate,67.0
1868,2022-08-03,Denmark,Good,13.0
1869,2022-08-03,Dominican Republic,Good,25.0
1870,2022-08-03,Ecuador,Moderate,57.0
1871,2022-08-03,Egypt,Moderate,86.0
1872,2022-08-03,El Salvador,Moderate,90.0
1873,2022-08-03,Estonia,Good,21.0
1874,2022-08-03,Ethiopia,Unhealthy for Sensitive Groups,116.0
1875,2022-08-03,Finland,Good,26.0
1876,2022-08-03,France,Moderate,64.0
1877,2022-08-03,French Guiana,Good,14.0
1878,2022-08-03,Gabon,Unhealthy,152.0
1879,2022-08-03,Gambia,Good,2.0
1880,2022-08-03,Georgia,Moderate,59.0
1881,2022-08-03,Germany,Moderate,72.0
1882,2022-08-03,Ghana,Moderate,92.0
1883,2022-08-03,Gibraltar,Good,36.0
1884,2022-08-03,Greece,Good,42.0
1885,2022-08-03,Grenada,Good,7.0
1886,2022-08-03,Guadeloupe,Good,22.0
1887,2022-08-03,Guam,Good,2.0
1888,2022-08-03,Guatemala,Good,33.0
1889,2022-08-03,Honduras,Good,26.0
1890,2022-08-03,Hong Kong,Good,29.0
1891,2022-08-03,Hungary,Moderate,51.0
1892,2022-08-03,Iceland,Good,11.0
1893,2022-08-03,India,Unhealthy,213.0
1894,2022-08-03,Indonesia,Moderate,93.0
1895,2022-08-03,Iran,Unhealthy for Sensitive Groups,138.0
1896,2022-08-03,Iraq,Unhealthy,178.0
1897,2022-08-03,Ireland,Good,18.0
1898,2022-08-03,Israel,Unhealthy for Sensitive Groups,130.0
1899,2022-08-03,Italy,Moderate,78.0
1900,2022-08-03,Ivory Coast,Good,38.0
1901,2022-08-03,Japan,Moderate,73.0
1902,2022-08-03,Jersey,Good,30.0
1903,2022-08-03,Jordan,Good,38.0
1904,2022-08-03,Kazakhstan,Moderate,60.0
1905,2022-08-03,Kenya,Unhealthy for Sensitive Groups,146.0
1906,2022-08-03,Kosovo,Good,32.0
1907,2022-08-03,Kuwait,Unhealthy for Sensitive Groups,106.0
1908,2022-08-03,Kyrgyzstan,Moderate,53.0
1909,2022-08-03,Laos,Good,45.0
1910,2022-08-03,Latvia,Good,15.0
1911,2022-08-03,Lebanon,Moderate,76.0
1912,2022-08-03,Liberia,Good,43.0
1913,2022-08-03,Liechtenstein,Good,9.0
1914,2022-08-03,Lithuania,Good,22.0
1915,2022-08-03,Luxembourg,Good,23.0
1916,2022-08-03,Macao,Moderate,63.0
1917,2022-08-03,Macedonia,Good,39.0
1918,2022-08-03,Madagascar,Good,23.0
1919,2022-08-03,Malaysia,Moderate,53.0
1920,2022-08-03,Malta,Good,43.0
1921,2022-08-03,Martinique,Good,43.0
1922,2022-08-03,Mexico,Moderate,91.0
1923,2022-08-03,Moldova,Good,12.0
1924,2022-08-03,Monaco,Good,30.0
1925,2022-08-03,Mongolia,Moderate,50.0
1926,2022-08-03,Montenegro,Good,42.0
1927,2022-08-03,Myanmar,Good,35.0
1928,2022-08-03,Nepal,Moderate,58.0
1929,2022-08-03,Netherlands,Good,38.0
1930,2022-08-03,New Caledonia,Good,5.0
1931,2022-08-03,New Zealand,Good,35.0
1932,2022-08-03,Nigeria,Unhealthy for Sensitive Groups,105.0
1933,2022-08-03,Norway,Good,38.0
1934,2022-08-03,Pakistan,Moderate,91.0
1935,2022-08-03,Palestinian Territory,Unhealthy for Sensitive Groups,107.0
1936,2022-08-03,Peru,Unhealthy for Sensitive Groups,114.0
1937,2022-08-03,Philippines,Moderate,83.0
1938,2022-08-03,Poland,Moderate,59.0
1939,2022-08-03,Portugal,Good,32.0
1940,2022-08-03,Puerto Rico,Good,13.0
1941,2022-08-03,Qatar,Unhealthy,183.0
1942,2022-08-03,Reunion,Good,17.0
1943,2022-08-03,Romania,Moderate,58.0
1944,2022-08-03,Russia,Moderate,99.0
1945,2022-08-03,San Marino,Moderate,52.0
1946,2022-08-03,Senegal,Good,33.0
1947,2022-08-03,Serbia,Moderate,67.0
1948,2022-08-03,Singapore,Good,15.0
1949,2022-08-03,Slovakia,Moderate,55.0
1950,2022-08-03,Slovenia,Good,35.0
1951,2022-08-03,South Africa,Moderate,83.0
1952,2022-08-03,South Korea,Moderate,66.0
1953,2022-08-03,Spain,Moderate,74.0
1954,2022-08-03,Sri Lanka,Good,22.0
1955,2022-08-03,Sudan,Moderate,53.0
1956,2022-08-03,Sweden,Good,30.0
1957,2022-08-03,Switzerland,Good,47.0
1958,2022-08-03,Taiwan,Moderate,51.0
1959,2022-08-03,Tajikistan,Moderate,71.0
1960,2022-08-03,Thailand,Moderate,88.0
1961,2022-08-03,Togo,Unhealthy for Sensitive Groups,139.0
1962,2022-08-03,Trinidad and Tobago,Good,16.0
1963,2022-08-03,Turkey,Unhealthy for Sensitive Groups,101.0
1964,2022-08-03,Turkmenistan,Moderate,68.0
1965,2022-08-03,Uganda,Unhealthy for Sensitive Groups,144.0
1966,2022-08-03,Ukraine,Moderate,60.0
1967,2022-08-03,United Arab Emirates,Unhealthy for Sensitive Groups,107.0
1968,2022-08-03,United Kingdom of Great Britain and Northern Ireland,Good,49.0
1969,2022-08-03,United States of America,Moderate,72.0
1970,2022-08-03,Uzbekistan,Moderate,92.0
1971,2022-08-03,Vatican,Good,42.0
1972,2022-08-03,Venezuela,Good,3.0
1973,2022-08-03,Vietnam,Moderate,83.0
1974,2022-08-03,Zambia,Good,34.0
1975,2022-08-04,Albania,Good,24.0
1976,2022-08-04,Algeria,Moderate,65.0
1977,2022-08-04,Andorra,Good,29.0
1978,2022-08-04,Angola,Moderate,78.0
1979,2022-08-04,Argentina,Good,22.0
1980,2022-08-04,Armenia,Good,45.0
1981,2022-08-04,Australia,Good,28.0
1982,2022-08-04,Austria,Good,32.0
1983,2022-08-04,Azerbaijan,Good,32.0
1984,2022-08-04,Bahrain,Unhealthy for Sensitive Groups,142.0
1985,2022-08-04,Bangladesh,Unhealthy for Sensitive Groups,141.0
1986,2022-08-04,Belarus,Good,49.0
1987,2022-08-04,Belgium,Good,38.0
1988,2022-08-04,Belize,Good,37.0
1989,2022-08-04,Bermuda,Good,36.0
1990,2022-08-04,Bolivia,Moderate,75.0
1991,2022-08-04,Bosnia and Herzegovina,Moderate,81.0
1992,2022-08-04,Brazil,Moderate,85.0
1993,2022-08-04,Brunei,Good,10.0
1994,2022-08-04,Bulgaria,Good,29.0
1995,2022-08-04,Burkina Faso,Unhealthy,220.0
1996,2022-08-04,Cambodia,Good,15.0
1997,2022-08-04,Canada,Moderate,57.0
1998,2022-08-04,Cape Verde,Moderate,60.0
1999,2022-08-04,Cayman Islands,Good,5.0
2000,2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118.0
2001,2022-08-04,Chad,Moderate,89.0
2002,2022-08-04,Chile,Unhealthy for Sensitive Groups,123.0
2003,2022-08-04,China,Unhealthy for Sensitive Groups,145.0
2004,2022-08-04,Colombia,Moderate,65.0
2005,2022-08-04,Costa Rica,Good,16.0
2006,2022-08-04,Croatia,Good,28.0
2007,2022-08-04,Cyprus,Moderate,69.0
2008,2022-08-04,Czech Republic,Moderate,74.0
2009,2022-08-04,Denmark,Good,26.0
2010,2022-08-04,Dominican Republic,Good,34.0
2011,2022-08-04,Ecuador,Moderate,91.0
2012,2022-08-04,Egypt,Moderate,86.0
2013,2022-08-04,El Salvador,Moderate,66.0
2014,2022-08-04,Estonia,Good,28.0
2015,2022-08-04,Ethiopia,Unhealthy,159.0
2016,2022-08-04,Finland,Good,39.0
2017,2022-08-04,France,Moderate,60.0
2018,2022-08-04,French Guiana,Good,14.0
2019,2022-08-04,Gabon,Unhealthy for Sensitive Groups,123.0
2020,2022-08-04,Gambia,Good,25.0
2021,2022-08-04,Georgia,Moderate,58.0
2022,2022-08-04,Germany,Moderate,69.0
2023,2022-08-04,Ghana,Moderate,85.0
2024,2022-08-04,Gibraltar,Moderate,55.0
2025,2022-08-04,Greece,Good,39.0
2026,2022-08-04,Grenada,Good,22.0
2027,2022-08-04,Guadeloupe,Good,27.0
2028,2022-08-04,Guam,Good,1.0
2029,2022-08-04,Guatemala,Good,37.0
2030,2022-08-04,Honduras,Good,46.0
2031,2022-08-04,Hong Kong,Good,25.0
2032,2022-08-04,Hungary,Good,44.0
2033,2022-08-04,Iceland,Good,11.0
2034,2022-08-04,India,Unhealthy,180.0
2035,2022-08-04,Indonesia,Moderate,93.0
2036,2022-08-04,Iran,Unhealthy for Sensitive Groups,136.0
2037,2022-08-04,Iraq,Unhealthy,180.0
2038,2022-08-04,Ireland,Good,18.0
2039,2022-08-04,Israel,Moderate,93.0
2040,2022-08-04,Italy,Moderate,75.0
2041,2022-08-04,Ivory Coast,Good,25.0
2042,2022-08-04,Japan,Moderate,60.0
2043,2022-08-04,Jersey,Good,20.0
2044,2022-08-04,Jordan,Good,35.0
2045,2022-08-04,Kazakhstan,Moderate,71.0
2046,2022-08-04,Kenya,Unhealthy for Sensitive Groups,119.0
2047,2022-08-04,Kosovo,Good,38.0
2048,2022-08-04,Kuwait,Unhealthy,151.0
2049,2022-08-04,Kyrgyzstan,Moderate,54.0
2050,2022-08-04,Laos,Good,25.0
2051,2022-08-04,Latvia,Good,17.0
2052,2022-08-04,Lebanon,Moderate,76.0
2053,2022-08-04,Liberia,Moderate,69.0
2054,2022-08-04,Liechtenstein,Good,32.0
2055,2022-08-04,Lithuania,Good,39.0
2056,2022-08-04,Luxembourg,Good,31.0
2057,2022-08-04,Macao,Good,40.0
2058,2022-08-04,Macedonia,Good,44.0
2059,2022-08-04,Madagascar,Good,36.0
2060,2022-08-04,Malaysia,Moderate,56.0
2061,2022-08-04,Malta,Good,49.0
2062,2022-08-04,Martinique,Good,48.0
2063,2022-08-04,Mexico,Unhealthy for Sensitive Groups,101.0
2064,2022-08-04,Moldova,Good,24.0
2065,2022-08-04,Monaco,Good,28.0
2066,2022-08-04,Mongolia,Good,41.0
2067,2022-08-04,Montenegro,Good,46.0
2068,2022-08-04,Myanmar,Good,17.0
2069,2022-08-04,Nepal,Moderate,76.0
2070,2022-08-04,Netherlands,Good,36.0
2071,2022-08-04,New Caledonia,Good,23.0
2072,2022-08-04,New Zealand,Good,27.0
2073,2022-08-04,Nigeria,Unhealthy for Sensitive Groups,105.0
2074,2022-08-04,Norway,Good,26.0
2075,2022-08-04,Pakistan,Moderate,91.0
2076,2022-08-04,Palestinian Territory,Moderate,66.0
2077,2022-08-04,Peru,Moderate,84.0
2078,2022-08-04,Philippines,Moderate,83.0
2079,2022-08-04,Poland,Moderate,63.0
2080,2022-08-04,Portugal,Good,26.0
2081,2022-08-04,Puerto Rico,Good,15.0
2082,2022-08-04,Qatar,Unhealthy,183.0
2083,2022-08-04,Reunion,Good,16.0
2084,2022-08-04,Romania,Moderate,74.0
2085,2022-08-04,Russia,Unhealthy for Sensitive Groups,132.0
2086,2022-08-04,San Marino,Moderate,51.0
2087,2022-08-04,Senegal,Good,33.0
2088,2022-08-04,Serbia,Moderate,65.0
2089,2022-08-04,Singapore,Moderate,59.0
2090,2022-08-04,Slovakia,Moderate,64.0
2091,2022-08-04,Slovenia,Good,38.0
2092,2022-08-04,South Africa,Moderate,83.0
2093,2022-08-04,South Korea,Moderate,58.0
2094,2022-08-04,Spain,Moderate,78.0
2095,2022-08-04,Sri Lanka,Good,30.0
2096,2022-08-04,Sudan,Unhealthy for Sensitive Groups,144.0
2097,2022-08-04,Sweden,Good,30.0
2098,2022-08-04,Switzerland,Moderate,50.0
2099,2022-08-04,Taiwan,Moderate,53.0
2100,2022-08-04,Tajikistan,Moderate,74.0
2101,2022-08-04,Thailand,Moderate,92.0
2102,2022-08-04,Togo,Moderate,68.0
2103,2022-08-04,Trinidad and Tobago,Good,40.0
2104,2022-08-04,Turkey,Moderate,97.0
2105,2022-08-04,Turkmenistan,Good,42.0
2106,2022-08-04,Uganda,Unhealthy,152.0
2107,2022-08-04,Ukraine,Moderate,85.0
2108,2022-08-04,United Arab Emirates,Unhealthy for Sensitive Groups,133.0
2109,2022-08-04,United Kingdom of Great Britain and Northern Ireland,Good,37.0
2110,2022-08-04,United States of America,Moderate,89.0
2111,2022-08-04,Uzbekistan,Moderate,73.0
2112,2022-08-04,Vatican,Good,42.0
2113,2022-08-04,Venezuela,Good,10.0
2114,2022-08-04,Vietnam,Moderate,72.0
2115,2022-08-04,Zambia,Unhealthy,160.0
2116,2022-08-05,Albania,Good,38.0
2117,2022-08-05,Algeria,Moderate,65.0
2118,2022-08-05,Andorra,Good,29.0
2119,2022-08-05,Angola,Moderate,99.0
2120,2022-08-05,Argentina,Moderate,52.0
2121,2022-08-05,Armenia,Moderate,76.0
2122,2022-08-05,Australia,Good,27.0
2123,2022-08-05,Austria,Good,39.0
2124,2022-08-05,Azerbaijan,Good,23.0
2125,2022-08-05,Bahrain,Unhealthy,163.0
2126,2022-08-05,Bangladesh,Unhealthy for Sensitive Groups,141.0
2127,2022-08-05,Belarus,Moderate,54.0
2128,2022-08-05,Belgium,Good,20.0
2129,2022-08-05,Belize,Good,18.0
2130,2022-08-05,Bermuda,Good,8.0
2131,2022-08-05,Bolivia,Moderate,59.0
2132,2022-08-05,Bosnia and Herzegovina,Moderate,88.0
2133,2022-08-05,Brazil,Moderate,94.0
2134,2022-08-05,Brunei,Good,10.0
2135,2022-08-05,Bulgaria,Good,33.0
2136,2022-08-05,Burkina Faso,Unhealthy,155.0
2137,2022-08-05,Cambodia,Good,15.0
2138,2022-08-05,Canada,Moderate,58.0
2139,2022-08-05,Cape Verde,Moderate,56.0
2140,2022-08-05,Cayman Islands,Good,5.0
2141,2022-08-05,Central African Republic,Moderate,99.0
2142,2022-08-05,Chad,Moderate,82.0
2143,2022-08-05,Chile,Unhealthy for Sensitive Groups,118.0
2144,2022-08-05,China,Unhealthy,164.0
2145,2022-08-05,Colombia,Moderate,62.0
2146,2022-08-05,Costa Rica,Good,16.0
2147,2022-08-05,Croatia,Good,39.0
2148,2022-08-05,Cyprus,Moderate,88.0
2149,2022-08-05,Czech Republic,Moderate,80.0
2150,2022-08-05,Denmark,Good,16.0
2151,2022-08-05,Dominican Republic,Good,24.0
2152,2022-08-05,Ecuador,Moderate,57.0
2153,2022-08-05,Egypt,Moderate,86.0
2154,2022-08-05,El Salvador,Moderate,74.0
2155,2022-08-05,Estonia,Good,30.0
2156,2022-08-05,Ethiopia,Unhealthy,160.0
2157,2022-08-05,Finland,Good,39.0
2158,2022-08-05,France,Moderate,55.0
2159,2022-08-05,French Guiana,Good,15.0
2160,2022-08-05,Gabon,Unhealthy,161.0
2161,2022-08-05,Gambia,Moderate,65.0
2162,2022-08-05,Georgia,Moderate,62.0
2163,2022-08-05,Germany,Moderate,58.0
2164,2022-08-05,Ghana,Moderate,89.0
2165,2022-08-05,Gibraltar,Good,33.0
2166,2022-08-05,Greece,Good,46.0
2167,2022-08-05,Grenada,Good,5.0
2168,2022-08-05,Guadeloupe,Good,31.0
2169,2022-08-05,Guam,Good,2.0
2170,2022-08-05,Guatemala,Good,29.0
2171,2022-08-05,Honduras,Good,22.0
2172,2022-08-05,Hong Kong,Good,20.0
2173,2022-08-05,Hungary,Moderate,63.0
2174,2022-08-05,Iceland,Good,9.0
2175,2022-08-05,India,Unhealthy,198.0
2176,2022-08-05,Indonesia,Moderate,93.0
2177,2022-08-05,Iran,Unhealthy for Sensitive Groups,136.0
2178,2022-08-05,Iraq,Unhealthy,210.0
2179,2022-08-05,Ireland,Good,22.0
2180,2022-08-05,Israel,Moderate,74.0
2181,2022-08-05,Italy,Moderate,84.0
2182,2022-08-05,Ivory Coast,Good,42.0
2183,2022-08-05,Japan,Moderate,62.0
2184,2022-08-05,Jersey,Good,23.0
2185,2022-08-05,Jordan,Good,31.0
2186,2022-08-05,Kazakhstan,Moderate,68.0
2187,2022-08-05,Kenya,Moderate,72.0
2188,2022-08-05,Kosovo,Good,44.0
2189,2022-08-05,Kuwait,Unhealthy for Sensitive Groups,129.0
2190,2022-08-05,Kyrgyzstan,Moderate,52.0
2191,2022-08-05,Laos,Good,32.0
2192,2022-08-05,Latvia,Good,37.0
2193,2022-08-05,Lebanon,Moderate,76.0
2194,2022-08-05,Liberia,Good,32.0
2195,2022-08-05,Liechtenstein,Good,42.0
2196,2022-08-05,Lithuania,Moderate,56.0
2197,2022-08-05,Luxembourg,Good,33.0
2198,2022-08-05,Macao,Good,21.0
2199,2022-08-05,Macedonia,Moderate,57.0
2200,2022-08-05,Madagascar,Good,40.0
2201,2022-08-05,Malaysia,Moderate,67.0
2202,2022-08-05,Malta,Good,42.0
2203,2022-08-05,Martinique,Good,40.0
2204,2022-08-05,Mexico,Unhealthy for Sensitive Groups,104.0
2205,2022-08-05,Moldova,Good,26.0
2206,2022-08-05,Monaco,Good,39.0
2207,2022-08-05,Mongolia,Good,45.0
2208,2022-08-05,Montenegro,Moderate,55.0
2209,2022-08-05,Myanmar,Good,21.0
2210,2022-08-05,Nepal,Moderate,76.0
2211,2022-08-05,Netherlands,Good,30.0
2212,2022-08-05,New Caledonia,Good,20.0
2213,2022-08-05,New Zealand,Good,22.0
2214,2022-08-05,Nigeria,Unhealthy for Sensitive Groups,105.0
2215,2022-08-05,Norway,Good,20.0
2216,2022-08-05,Pakistan,Moderate,91.0
2217,2022-08-05,Palestinian Territory,Moderate,50.0
2218,2022-08-05,Peru,Unhealthy for Sensitive Groups,113.0
2219,2022-08-05,Philippines,Moderate,83.0
2220,2022-08-05,Poland,Moderate,71.0
2221,2022-08-05,Portugal,Good,41.0
2222,2022-08-05,Puerto Rico,Good,8.0
2223,2022-08-05,Qatar,Unhealthy,183.0
2224,2022-08-05,Reunion,Good,22.0
2225,2022-08-05,Romania,Moderate,70.0
2226,2022-08-05,Russia,Unhealthy,173.0
2227,2022-08-05,San Marino,Moderate,52.0
2228,2022-08-05,Senegal,Good,33.0
2229,2022-08-05,Serbia,Moderate,73.0
2230,2022-08-05,Singapore,Moderate,76.0
2231,2022-08-05,Slovakia,Moderate,68.0
2232,2022-08-05,Slovenia,Good,44.0
2233,2022-08-05,South Africa,Moderate,83.0
2234,2022-08-05,South Korea,Moderate,71.0
2235,2022-08-05,Spain,Moderate,68.0
2236,2022-08-05,Sri Lanka,Good,17.0
2237,2022-08-05,Sudan,Moderate,91.0
2238,2022-08-05,Sweden,Good,23.0
2239,2022-08-05,Switzerland,Good,44.0
2240,2022-08-05,Taiwan,Moderate,54.0
2241,2022-08-05,Tajikistan,Moderate,75.0
2242,2022-08-05,Thailand,Moderate,87.0
2243,2022-08-05,Togo,Moderate,61.0
2244,2022-08-05,Trinidad and Tobago,Good,15.0
2245,2022-08-05,Turkey,Moderate,87.0
2246,2022-08-05,Turkmenistan,Good,46.0
2247,2022-08-05,Uganda,Unhealthy,153.0
2248,2022-08-05,Ukraine,Moderate,83.0
2249,2022-08-05,United Arab Emirates,Unhealthy for Sensitive Groups,135.0
2250,2022-08-05,United Kingdom of Great Britain and Northern Ireland,Good,42.0
2251,2022-08-05,United States of America,Moderate,76.0
2252,2022-08-05,Uzbekistan,Moderate,64.0
2253,2022-08-05,Vatican,Moderate,55.0
2254,2022-08-05,Venezuela,Good,1.0
2255,2022-08-05,Vietnam,Moderate,75.0
2256,2022-08-05,Zambia,Unhealthy,154.0
2257,2022-08-06,Albania,Good,45.0
2258,2022-08-06,Algeria,Moderate,65.0
2259,2022-08-06,Andorra,Good,35.0
2260,2022-08-06,Angola,Moderate,75.0
2261,2022-08-06,Argentina,Good,36.0
2262,2022-08-06,Armenia,Good,44.0
2263,2022-08-06,Australia,Good,43.0
2264,2022-08-06,Austria,Good,25.0
2265,2022-08-06,Azerbaijan,Good,16.0
2266,2022-08-06,Bahrain,Unhealthy,164.0
2267,2022-08-06,Bangladesh,Unhealthy for Sensitive Groups,141.0
2268,2022-08-06,Belarus,Moderate,53.0
2269,2022-08-06,Belgium,Good,19.0
2270,2022-08-06,Belize,Good,18.0
2271,2022-08-06,Bermuda,Good,15.0
2272,2022-08-06,Bolivia,Good,35.0
2273,2022-08-06,Bosnia and Herzegovina,Moderate,68.0
2274,2022-08-06,Brazil,Moderate,72.0
2275,2022-08-06,Brunei,Good,10.0
2276,2022-08-06,Bulgaria,Good,34.0
2277,2022-08-06,Burkina Faso,Moderate,94.0
2278,2022-08-06,Cambodia,Good,15.0
2279,2022-08-06,Canada,Moderate,55.0
2280,2022-08-06,Cape Verde,Good,36.0
2281,2022-08-06,Cayman Islands,Good,15.0
2282,2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119.0
2283,2022-08-06,Chad,Unhealthy for Sensitive Groups,102.0
2284,2022-08-06,Chile,Moderate,92.0
2285,2022-08-06,China,Unhealthy for Sensitive Groups,135.0
2286,2022-08-06,Colombia,Moderate,61.0
2287,2022-08-06,Costa Rica,Good,14.0
2288,2022-08-06,Croatia,Good,39.0
2289,2022-08-06,Cyprus,Moderate,63.0
2290,2022-08-06,Czech Republic,Good,44.0
2291,2022-08-06,Denmark,Good,14.0
2292,2022-08-06,Dominican Republic,Good,21.0
2293,2022-08-06,Ecuador,Good,48.0
2294,2022-08-06,Egypt,Moderate,86.0
2295,2022-08-06,El Salvador,Unhealthy for Sensitive Groups,110.0
2296,2022-08-06,Estonia,Good,21.0
2297,2022-08-06,Ethiopia,Moderate,95.0
2298,2022-08-06,Finland,Good,16.0
2299,2022-08-06,France,Moderate,54.0
2300,2022-08-06,French Guiana,Good,14.0
2301,2022-08-06,Gabon,Unhealthy for Sensitive Groups,128.0
2302,2022-08-06,Gambia,Good,3.0
2303,2022-08-06,Georgia,Moderate,56.0
2304,2022-08-06,Germany,Moderate,64.0
2305,2022-08-06,Ghana,Unhealthy for Sensitive Groups,103.0
2306,2022-08-06,Gibraltar,Good,34.0
2307,2022-08-06,Greece,Good,42.0
2308,2022-08-06,Grenada,Good,4.0
2309,2022-08-06,Guadeloupe,Good,20.0
2310,2022-08-06,Guam,Good,2.0
2311,2022-08-06,Guatemala,Good,24.0
2312,2022-08-06,Honduras,Good,15.0
2313,2022-08-06,Hong Kong,Good,22.0
2314,2022-08-06,Hungary,Moderate,52.0
2315,2022-08-06,Iceland,Good,14.0
2316,2022-08-06,India,Unhealthy,216.0
2317,2022-08-06,Indonesia,Moderate,93.0
2318,2022-08-06,Iran,Unhealthy for Sensitive Groups,137.0
2319,2022-08-06,Iraq,Unhealthy,178.0
2320,2022-08-06,Ireland,Good,21.0
2321,2022-08-06,Israel,Moderate,71.0
2322,2022-08-06,Italy,Moderate,88.0
2323,2022-08-06,Ivory Coast,Good,34.0
2324,2022-08-06,Japan,Moderate,60.0
2325,2022-08-06,Jersey,Good,17.0
2326,2022-08-06,Jordan,Good,31.0
2327,2022-08-06,Kazakhstan,Moderate,69.0
2328,2022-08-06,Kenya,Unhealthy for Sensitive Groups,127.0
2329,2022-08-06,Kosovo,Good,42.0
2330,2022-08-06,Kuwait,Unhealthy for Sensitive Groups,140.0
2331,2022-08-06,Kyrgyzstan,Moderate,55.0
2332,2022-08-06,Laos,Good,17.0
2333,2022-08-06,Latvia,Good,8.0
2334,2022-08-06,Lebanon,Moderate,76.0
2335,2022-08-06,Liberia,Good,39.0
2336,2022-08-06,Liechtenstein,Good,24.0
2337,2022-08-06,Lithuania,Good,28.0
2338,2022-08-06,Luxembourg,Good,35.0
2339,2022-08-06,Macao,Good,26.0
2340,2022-08-06,Macedonia,Good,45.0
2341,2022-08-06,Madagascar,Good,40.0
2342,2022-08-06,Malaysia,Moderate,63.0
2343,2022-08-06,Malta,Moderate,53.0
2344,2022-08-06,Martinique,Good,46.0
2345,2022-08-06,Mexico,Moderate,99.0
2346,2022-08-06,Moldova,Good,31.0
2347,2022-08-06,Monaco,Good,26.0
2348,2022-08-06,Mongolia,Moderate,54.0
2349,2022-08-06,Montenegro,Moderate,50.0
2350,2022-08-06,Myanmar,Good,17.0
2351,2022-08-06,Nepal,Moderate,69.0
2352,2022-08-06,Netherlands,Good,34.0
2353,2022-08-06,New Caledonia,Good,20.0
2354,2022-08-06,New Zealand,Good,19.0
2355,2022-08-06,Nigeria,Unhealthy for Sensitive Groups,105.0
2356,2022-08-06,Norway,Good,19.0
2357,2022-08-06,Pakistan,Moderate,91.0
2358,2022-08-06,Palestinian Territory,Moderate,78.0
2359,2022-08-06,Peru,Unhealthy for Sensitive Groups,102.0
2360,2022-08-06,Philippines,Moderate,83.0
2361,2022-08-06,Poland,Good,35.0
2362,2022-08-06,Portugal,Good,31.0
2363,2022-08-06,Puerto Rico,Good,10.0
2364,2022-08-06,Qatar,Unhealthy,183.0
2365,2022-08-06,Reunion,Good,18.0
2366,2022-08-06,Romania,Moderate,68.0
2367,2022-08-06,Russia,Unhealthy for Sensitive Groups,147.0
2368,2022-08-06,San Marino,Moderate,56.0
2369,2022-08-06,Senegal,Good,33.0
2370,2022-08-06,Serbia,Moderate,66.0
2371,2022-08-06,Singapore,Good,19.0
2372,2022-08-06,Slovakia,Good,36.0
2373,2022-08-06,Slovenia,Good,36.0
2374,2022-08-06,South Africa,Moderate,83.0
2375,2022-08-06,South Korea,Unhealthy for Sensitive Groups,105.0
2376,2022-08-06,Spain,Moderate,67.0
2377,2022-08-06,Sri Lanka,Good,26.0
2378,2022-08-06,Sudan,Moderate,61.0
2379,2022-08-06,Sweden,Good,21.0
2380,2022-08-06,Switzerland,Good,33.0
2381,2022-08-06,Taiwan,Moderate,54.0
2382,2022-08-06,Tajikistan,Moderate,78.0
2383,2022-08-06,Thailand,Moderate,63.0
2384,2022-08-06,Togo,Unhealthy for Sensitive Groups,101.0
